customer_id,signup_date,last_purchase_date,total_orders,total_spent,region,churn_flag
2498,2022-07-02,2023-06-10,2,4736.07,East,0
2499,2022-04-27,2023-05-21,4,2005.62,West,0
2500,2022-10-09,2023-11-30,2,3234.75,South,0
2501,2022-07-15,2023-04-07,3,2195.78,North,1
2502,2022-02-03,2023-08-09,2,329.28,South,0
2503,2022-02-21,2023-02-12,4,2567.31,West,0
2504,2022-04-22,2023-10-19,6,422.98,West,0
2505,2022-09-09,2023-04-18,5,4430.13,West,1
2506,2022-03-23,2023-09-23,4,3789.88,South,0
2507,2022-08-20,2023-04-05,3,1955.39,West,0
2508,2022-08-15,2023-09-19,5,3237.07,West,0
2509,2022-08-21,2023-11-09,0,648.94,South,0
2510,2022-08-09,2023-03-12,4,3542.52,South,0
2511,2022-02-11,2023-08-07,2,4131.39,East,1
2512,2022-01-21,2023-01-21,3,4126.55,South,0
2513,2022-02-11,2023-04-02,4,1492.96,West,0
2514,2022-04-23,2023-05-07,6,1392.36,North,0
2515,2022-04-15,2023-03-21,4,2654.85,West,1
2516,2022-07-11,2023-11-08,2,4842.08,West,0
2517,2022-01-17,2023-08-26,3,4610.56,West,1
2518,2022-04-30,2023-07-01,1,1862.23,South,0
2519,2022-05-09,2023-01-25,5,3921.16,North,0
2520,2022-05-10,2023-06-05,4,4614.46,West,1
2521,2022-03-01,2023-01-05,2,1378.54,South,0
2522,2022-02-17,2023-04-30,4,4168.45,East,1
2523,2022-01-29,2023-10-04,2,1412.69,North,1
2524,2022-04-07,2023-01-18,3,1782.08,North,0
2525,2022-01-10,2023-07-17,2,1074.22,South,0
2526,2022-08-30,2023-02-26,0,2584.69,East,0
2527,2022-11-10,2023-04-03,1,4232.22,West,1
2528,2022-08-20,2023-01-19,3,2687.46,East,0
2529,2022-10-04,2023-12-19,3,704.86,North,0
2530,2022-10-11,2023-07-12,7,1333.7,South,0
2531,2022-07-22,2023-08-25,3,2858.02,East,1
2532,2022-09-04,2023-10-04,2,2957.62,West,0
2533,2022-10-17,2023-08-15,3,2926.84,East,0
2534,2022-09-21,2023-08-21,5,477.32,East,0
2535,2022-08-02,2023-02-09,4,3793.11,South,1
2536,2022-07-19,2023-11-19,4,4556.2,South,0
2537,2022-03-20,2023-06-02,0,2601.54,North,0
2538,2022-12-09,2023-05-07,4,3622.26,South,0
2539,2022-12-10,2023-08-25,9,4578.68,East,0
2540,2022-06-22,2023-02-24,1,3248.85,West,0
2541,2022-03-10,2023-06-21,2,3404.2,North,0
2542,2022-03-28,2023-04-19,2,3634.88,South,0
2543,2022-04-11,2023-12-20,3,1376.46,East,0
2544,2022-01-08,2023-07-03,4,2955.12,East,0
2545,2022-11-29,2023-07-17,6,4226.66,North,0
2546,2022-07-19,2023-03-28,8,1551.2,North,1
2547,2022-03-28,2023-07-20,2,4496.14,South,0
2548,2022-02-12,2023-12-03,6,3139.87,South,0
2549,2022-04-19,2023-11-18,4,2173.56,West,0
2550,2022-06-01,2023-10-02,8,3153.6,North,0
2551,2022-01-17,2023-07-30,0,2069.11,North,1
2552,2022-05-13,2023-04-28,1,4206.37,East,0
2553,2022-05-28,2023-07-10,6,2463.36,West,0
2554,2022-10-04,2023-02-11,2,4515.95,South,1
2555,2022-08-20,2023-02-11,3,2598.06,West,1
2556,2022-11-10,2023-11-11,1,3335.81,West,1
2557,2022-08-16,2023-10-03,3,4988.95,East,0
2558,2022-05-19,2023-11-25,1,820.13,North,0
2559,2022-07-30,2023-01-17,2,3709.97,North,1
2560,2022-01-28,2023-10-10,4,780.47,North,1
2561,2022-02-20,2023-09-15,6,4210.45,South,0
2562,2022-09-18,2023-03-04,2,3022.62,North,1
2563,2022-09-18,2023-03-03,2,4696.98,West,0
2564,2022-12-16,2023-04-10,2,4343.19,West,0
2565,2022-12-18,2023-01-19,4,466.87,North,0
2566,2022-01-08,2023-01-17,3,772.78,West,0
2567,2022-11-16,2023-11-21,6,3045.74,South,0
2568,2022-05-18,2023-09-03,3,2639.74,North,0
2569,2022-02-07,2023-09-08,2,925.97,South,0
2570,2022-04-21,2023-03-22,2,733.86,North,0
2571,2022-08-08,2023-02-08,5,2863.55,South,0
2572,2022-12-03,2023-02-05,3,339.72,South,1
2573,2022-08-11,2023-07-16,7,4381.3,South,0
2574,2022-05-16,2023-06-07,2,4054.71,West,1
2575,2022-09-13,2023-07-23,4,3948.31,South,0
2576,2022-12-26,2023-07-15,2,178.39,East,1
2577,2022-11-25,2023-08-04,2,333.44,South,0
2578,2022-02-18,2023-10-12,2,2794.21,South,1
2579,2022-10-19,2023-07-15,4,4972.69,South,0
2580,2022-11-20,2023-11-03,3,1777.35,South,0
2581,2022-03-19,2023-06-01,6,1787.44,North,0
2582,2022-04-15,2023-01-14,4,757.96,West,1
2583,2022-06-18,2023-11-21,2,3404.25,West,1
2584,2022-08-05,2023-05-26,2,3268.72,West,0
2585,2022-04-29,2023-02-26,4,596.48,North,0
2586,2022-07-09,2023-07-30,5,2390.32,South,1
2587,2022-09-12,2023-09-25,1,3368.67,South,1
2588,2022-09-23,2023-07-29,1,2518.23,West,0
2589,2022-05-29,2023-01-17,4,3404.38,East,1
2590,2022-06-13,2023-10-13,3,4099.72,South,0
2591,2022-05-20,2023-12-10,3,3460.5,South,1
2592,2022-12-13,2023-07-22,2,3118.96,South,1
2593,2022-09-15,2023-04-09,4,4282.59,North,0
2594,2022-09-26,2023-10-06,4,4512.88,South,0
2595,2022-06-30,2023-07-28,4,2005.54,West,0
2596,2022-06-09,2023-05-09,2,948.92,South,0
2597,2022-12-17,2023-12-01,5,4107.52,West,1
2598,2022-10-15,2023-10-15,6,1147.39,East,1
2599,2022-10-15,2023-09-09,1,4651.86,North,0
2600,2022-08-14,2023-09-22,4,212.1,East,1
2601,2022-01-11,2023-09-28,4,4614.23,South,0
2602,2022-01-10,2023-07-07,4,2987.0,East,1
2603,2022-09-28,2023-08-02,6,3896.24,South,1
2604,2022-09-30,2023-10-10,3,2052.61,West,1
2605,2022-07-02,2023-07-30,3,4959.41,South,0
2606,2022-06-02,2023-12-31,5,1215.0,North,0
2607,2022-11-11,2023-03-17,2,1395.28,East,0
2608,2022-11-30,2023-05-28,1,352.02,South,0
2609,2022-05-04,2023-11-17,2,4708.32,West,0
2610,2022-04-24,2023-08-01,4,2334.54,East,1
2611,2022-10-05,2023-04-19,3,3406.78,North,0
2612,2022-08-01,2023-05-09,1,3468.46,South,0
2613,2022-06-21,2023-01-10,5,4385.06,North,0
2614,2022-10-15,2023-02-16,1,3358.13,West,0
2615,2022-06-23,2023-11-11,5,2853.9,East,0
2616,2022-04-23,2023-04-06,2,3580.56,East,0
2617,2022-05-02,2023-04-13,1,3779.76,East,0
2618,2022-02-01,2023-12-08,4,1011.05,West,0
2619,2022-08-10,2023-05-26,2,637.37,South,0
2620,2022-04-29,2023-01-27,3,466.76,South,0
2621,2022-02-08,2023-08-08,2,1932.86,South,1
2622,2022-09-25,2023-01-18,1,2540.2,North,1
2623,2022-08-21,2023-06-16,3,3116.68,West,0
2624,2022-01-18,2023-03-23,4,4794.37,East,0
2625,2022-05-29,2023-03-13,2,1720.86,West,1
2626,2022-05-29,2023-11-06,3,3828.28,West,0
2627,2022-05-06,2023-09-11,4,2703.65,West,0
2628,2022-10-29,2023-06-11,6,1178.44,East,0
2629,2022-12-26,2023-11-23,2,3115.0,East,1
2630,2022-08-26,2023-02-07,5,4839.16,North,1
2631,2022-05-15,2023-07-20,2,709.11,West,0
2632,2022-05-31,2023-07-19,4,2585.67,South,0
2633,2022-08-24,2023-09-12,2,352.88,North,0
2634,2022-08-12,2023-06-28,1,1673.96,East,1
2635,2022-07-22,2023-02-04,7,3140.95,East,1
2636,2022-09-13,2023-03-23,3,4221.18,North,0
2637,2022-03-27,2023-08-08,6,3678.61,South,1
2638,2022-05-30,2023-06-07,6,2368.0,West,0
2639,2022-08-23,2023-01-04,7,4555.19,West,0
2640,2022-12-11,2023-06-16,3,1583.3,South,0
2641,2022-01-22,2023-07-23,4,3794.52,West,0
2642,2022-12-14,2023-07-13,4,2422.64,East,0
2643,2022-10-12,2023-08-23,1,4503.32,North,1
2644,2022-09-26,2023-07-25,9,4007.42,South,0
2645,2022-09-15,2023-05-30,2,4517.2,North,0
2646,2022-01-29,2023-06-08,1,1149.81,West,0
2647,2022-08-01,2023-10-06,3,3373.94,West,0
2648,2022-10-10,2023-10-31,3,3718.47,East,0
2649,2022-02-19,2023-06-15,3,3737.83,East,0
2650,2022-04-05,2023-11-07,2,2569.6,West,0
2651,2022-03-29,2023-03-09,3,155.13,West,0
2652,2022-02-13,2023-03-29,4,1381.01,East,0
2653,2022-10-05,2023-08-05,1,1684.17,East,0
2654,2022-06-20,2023-01-01,1,4274.98,South,0
2655,2022-07-08,2023-05-15,3,4220.34,East,0
2656,2022-12-19,2023-07-04,4,612.93,South,0
2657,2022-07-03,2023-12-17,3,4754.2,South,1
2658,2022-01-03,2023-05-20,0,994.04,North,1
2659,2022-07-10,2023-04-16,6,2130.36,East,1
2660,2022-04-28,2023-05-13,6,1154.27,South,0
2661,2022-01-19,2023-04-18,1,4315.63,North,0
2662,2022-01-23,2023-06-27,3,3772.07,North,1
2663,2022-01-30,2023-10-25,2,1832.29,East,0
2664,2022-10-22,2023-12-24,3,3441.21,East,0
2665,2022-04-18,2023-12-25,3,1003.4,North,1
2666,2022-10-08,2023-05-26,4,1973.26,South,0
2667,2022-05-08,2023-03-15,3,1947.83,East,0
2668,2022-08-17,2023-04-18,4,1265.89,North,1
2669,2022-04-21,2023-05-02,4,4393.93,North,1
2670,2022-05-16,2023-01-17,3,3426.34,South,1
2671,2022-12-28,2023-07-15,2,1471.7,West,0
2672,2022-07-05,2023-11-23,4,1286.39,South,1
2673,2022-05-24,2023-11-14,3,187.97,North,1
2674,2022-03-13,2023-10-24,4,1798.25,South,1
2675,2022-05-09,2023-09-09,2,2681.18,East,1
2676,2022-12-30,2023-04-29,3,1460.78,North,0
2677,2022-09-18,2023-06-11,3,3532.25,South,0
2678,2022-01-03,2023-07-17,4,2117.57,South,1
2679,2022-04-14,2023-02-14,2,1649.96,South,0
2680,2022-08-12,2023-11-10,4,4701.38,South,0
2681,2022-11-16,2023-06-28,2,1387.72,North,1
2682,2022-12-28,2023-02-13,3,2051.46,South,0
2683,2022-12-20,2023-09-28,4,1973.22,East,0
2684,2022-01-10,2023-03-19,4,1281.87,West,0
2685,2022-10-29,2023-11-22,4,1165.64,West,0
2686,2022-08-19,2023-06-27,2,1581.66,West,0
2687,2022-08-07,2023-12-23,0,4334.76,East,1
2688,2022-03-07,2023-01-03,3,3858.71,West,0
2689,2022-04-22,2023-08-02,2,3436.9,North,0
2690,2022-01-13,2023-12-08,3,2339.8,North,1
2691,2022-03-27,2023-03-15,1,2587.99,East,0
2692,2022-08-22,2023-02-20,3,1408.98,East,0
2693,2022-03-31,2023-03-08,3,464.15,North,1
2694,2022-11-10,2023-11-28,2,1722.1,East,0
2695,2022-02-23,2023-04-03,0,2528.36,East,1
2696,2022-01-12,2023-06-25,5,380.83,North,1
2697,2022-07-28,2023-05-25,4,532.34,North,1
2698,2022-01-14,2023-01-07,2,1388.82,South,0
2699,2022-05-01,2023-09-26,2,1898.69,South,0
2700,2022-01-20,2023-11-18,2,2027.25,West,0
2701,2022-03-16,2023-01-04,2,677.64,East,1
2702,2022-08-31,2023-05-18,5,1206.52,North,1
2703,2022-08-11,2023-08-19,6,1382.07,West,1
2704,2022-03-11,2023-03-29,3,431.41,South,0
2705,2022-11-08,2023-01-17,3,1697.89,East,0
2706,2022-07-30,2023-02-21,1,453.89,West,0
2707,2022-04-11,2023-05-14,2,3546.94,East,0
2708,2022-07-05,2023-07-30,4,1991.63,West,1
2709,2022-05-12,2023-11-21,3,1701.09,East,0
2710,2022-04-21,2023-08-07,2,719.96,East,0
2711,2022-05-12,2023-07-24,3,1209.87,North,1
2712,2022-01-20,2023-07-30,0,1240.26,East,0
2713,2022-01-24,2023-10-04,2,4927.5,South,1
2714,2022-08-15,2023-01-24,1,4193.21,North,0
2715,2022-06-03,2023-01-04,3,174.79,East,1
2716,2022-10-20,2023-06-01,4,3122.5,South,0
2717,2022-08-18,2023-09-16,5,1353.96,South,0
2718,2022-11-06,2023-11-20,1,611.45,West,0
2719,2022-12-25,2023-12-23,6,3557.44,North,1
2720,2022-07-21,2023-06-17,1,744.87,North,0
2721,2022-02-07,2023-06-25,1,2274.33,West,0
2722,2022-09-17,2023-11-06,1,3197.61,West,1
2723,2022-07-07,2023-10-18,2,2817.02,West,0
2724,2022-02-26,2023-02-25,5,4890.38,North,1
2725,2022-01-20,2023-04-18,3,3950.14,South,0
2726,2022-09-30,2023-10-23,3,3893.55,South,0
2727,2022-04-29,2023-11-20,5,1842.42,East,0
2728,2022-03-12,2023-10-29,4,141.14,North,0
2729,2022-01-04,2023-11-30,2,3698.61,North,0
2730,2022-08-09,2023-05-21,1,4998.69,West,0
2731,2022-01-14,2023-06-04,2,2088.81,North,0
2732,2022-01-03,2023-09-19,4,4929.04,North,0
2733,2022-08-04,2023-09-30,2,794.37,South,0
2734,2022-08-17,2023-08-20,3,1552.91,North,0
2735,2022-12-02,2023-08-29,4,936.56,South,0
2736,2022-07-05,2023-12-21,5,2428.36,South,1
2737,2022-02-24,2023-12-03,0,4005.21,North,0
2738,2022-09-11,2023-09-15,5,1769.24,South,0
2739,2022-01-24,2023-09-06,7,4540.52,West,0
2740,2022-06-11,2023-03-18,3,2769.67,South,1
2741,2022-06-07,2023-06-29,3,2380.58,North,0
2742,2022-03-23,2023-03-07,2,3956.48,West,0
2743,2022-06-08,2023-11-04,5,597.07,West,1
2744,2022-07-07,2023-12-14,2,3891.39,North,0
2745,2022-03-01,2023-06-20,5,1290.46,East,0
2746,2022-11-01,2023-01-22,2,1475.98,South,1
2747,2022-11-15,2023-04-17,1,3037.32,South,0
2748,2022-07-30,2023-11-19,3,4519.48,East,0
2749,2022-06-01,2023-08-15,3,2934.19,West,0
2750,2022-04-19,2023-08-04,2,3279.85,East,0
2751,2022-03-17,2023-03-10,5,3905.31,North,0
2752,2022-01-30,2023-03-25,2,1370.69,East,0
2753,2022-11-10,2023-04-13,8,4153.44,West,0
2754,2022-04-27,2023-02-08,4,2148.0,North,0
2755,2022-12-22,2023-01-13,6,960.71,North,1
2756,2022-07-11,2023-10-24,4,1815.58,North,1
2757,2022-01-19,2023-11-09,1,1306.04,South,0
2758,2022-06-22,2023-06-30,6,1220.7,South,0
2759,2022-08-16,2023-09-25,5,1484.56,North,0
2760,2022-12-16,2023-01-13,8,986.56,East,0
2761,2022-07-02,2023-04-30,2,3371.74,South,1
2762,2022-04-23,2023-12-19,2,2941.96,West,1
2763,2022-07-02,2023-02-26,5,3277.37,South,0
2764,2022-05-26,2023-02-09,4,1784.25,East,0
2765,2022-11-15,2023-12-02,4,3871.69,South,1
2766,2022-04-26,2023-05-08,5,735.08,East,1
2767,2022-04-23,2023-06-22,3,2898.57,East,0
2768,2022-09-08,2023-02-04,3,1449.72,South,0
2769,2022-09-08,2023-09-16,6,2685.29,East,0
2770,2022-10-30,2023-01-05,2,1685.82,East,1
2771,2022-11-09,2023-08-06,3,3973.51,West,0
2772,2022-04-28,2023-01-11,3,4467.23,North,1
2773,2022-10-28,2023-11-23,2,3738.65,North,0
2774,2022-06-10,2023-04-27,1,960.36,South,1
2775,2022-07-17,2023-07-03,1,1446.85,East,0
2776,2022-09-17,2023-12-28,2,4604.85,South,0
2777,2022-05-28,2023-04-26,2,2242.38,South,0
2778,2022-08-28,2023-06-11,1,4711.78,North,0
2779,2022-02-16,2023-03-08,0,2023.01,East,0
2780,2022-07-17,2023-07-19,2,4763.7,South,0
2781,2022-02-16,2023-01-31,8,4636.12,South,0
2782,2022-03-19,2023-03-16,4,3336.58,North,0
2783,2022-05-04,2023-08-25,3,143.25,North,0
2784,2022-03-16,2023-11-23,4,2061.64,North,0
2785,2022-12-25,2023-03-07,4,4565.05,South,0
2786,2022-05-17,2023-03-11,1,4437.04,East,0
2787,2022-03-31,2023-10-24,6,1018.2,North,0
2788,2022-11-21,2023-01-20,2,2055.99,North,0
2789,2022-03-02,2023-08-14,1,4194.0,East,0
2790,2022-05-18,2023-07-18,7,2931.6,South,0
2791,2022-02-19,2023-02-08,3,4251.77,South,0
2792,2022-09-16,2023-05-25,3,4150.18,East,0
2793,2022-04-17,2023-02-14,5,4546.66,North,0
2794,2022-04-23,2023-11-22,2,674.38,West,0
2795,2022-12-16,2023-04-01,2,811.55,East,1
2796,2022-09-11,2023-08-26,1,505.76,West,0
2797,2022-04-28,2023-03-11,3,4682.82,South,0
2798,2022-07-17,2023-06-15,2,2428.3,South,0
2799,2022-12-03,2023-05-10,8,415.19,West,1
2800,2022-12-31,2023-08-02,0,1675.5,North,0
2801,2022-02-20,2023-12-06,5,1821.92,West,1
2802,2022-09-02,2023-03-30,1,4066.84,North,1
2803,2022-02-04,2023-12-01,4,3703.84,East,1
2804,2022-10-29,2023-09-09,2,3478.0,South,1
2805,2022-03-10,2023-12-15,4,207.13,South,0
2806,2022-12-15,2023-03-13,4,4562.41,West,0
2807,2022-11-16,2023-06-14,3,1156.22,East,1
2808,2022-02-18,2023-02-18,2,3182.4,West,1
2809,2022-03-15,2023-02-21,1,402.91,West,0
2810,2022-07-11,2023-10-16,2,499.48,West,0
2811,2022-09-18,2023-10-05,1,146.93,North,1
2812,2022-12-22,2023-04-24,2,2873.05,South,0
2813,2022-03-11,2023-08-27,1,3183.96,South,0
2814,2022-03-31,2023-05-13,1,347.27,West,0
2815,2022-09-17,2023-10-01,3,1523.38,North,0
2816,2022-05-06,2023-06-15,1,4272.13,South,0
2817,2022-08-19,2023-10-20,3,596.41,North,1
2818,2022-10-22,2023-08-31,2,1161.08,East,0
2819,2022-05-09,2023-11-16,3,2179.52,North,1
2820,2022-10-07,2023-05-18,2,4227.14,North,1
2821,2022-11-09,2023-03-20,4,1348.76,East,1
2822,2022-04-10,2023-06-19,1,4985.97,South,1
2823,2022-11-22,2023-05-03,3,1840.78,South,0
2824,2022-10-24,2023-06-25,3,1993.6,North,0
2825,2022-07-01,2023-10-27,4,698.32,North,1
2826,2022-06-23,2023-03-23,4,3432.97,East,0
2827,2022-11-12,2023-03-28,4,1292.98,East,0
2828,2022-12-30,2023-08-13,3,3181.45,South,0
2829,2022-07-07,2023-01-16,4,1193.47,South,0
2830,2022-02-26,2023-11-06,5,2000.57,East,1
2831,2022-01-31,2023-12-24,3,4297.69,North,0
2832,2022-03-25,2023-06-12,3,3720.64,East,1
2833,2022-06-01,2023-04-08,2,857.5,South,0
2834,2022-02-05,2023-06-05,3,3077.77,North,0
2835,2022-08-01,2023-01-02,4,3180.34,West,0
2836,2022-12-30,2023-12-16,2,543.79,West,1
2837,2022-04-16,2023-06-18,7,2382.45,East,0
2838,2022-12-08,2023-11-11,4,1377.28,South,1
2839,2022-08-08,2023-11-21,2,2388.94,North,1
2840,2022-06-12,2023-04-02,2,3907.65,West,0
2841,2022-08-08,2023-06-30,1,875.47,North,1
2842,2022-09-27,2023-08-19,2,704.19,North,0
2843,2022-04-30,2023-10-28,3,1419.65,North,0
2844,2022-12-02,2023-05-28,6,4766.15,North,0
2845,2022-07-01,2023-10-07,5,3764.34,East,0
2846,2022-04-16,2023-07-08,3,195.33,North,0
2847,2022-08-05,2023-12-13,2,2064.92,West,0
2848,2022-07-24,2023-12-16,4,1361.25,West,1
2849,2022-03-11,2023-11-10,2,3226.91,East,0
2850,2022-02-13,2023-05-08,3,2350.53,West,0
2851,2022-11-25,2023-01-07,4,4826.04,North,0
2852,2022-10-28,2023-02-16,1,1172.99,West,0
2853,2022-08-16,2023-02-22,9,2980.5,South,0
2854,2022-07-03,2023-07-06,4,3531.03,North,0
2855,2022-04-17,2023-02-07,3,4145.27,East,1
2856,2022-03-25,2023-08-14,3,2094.16,South,0
2857,2022-12-04,2023-02-22,2,3465.92,West,0
2858,2022-09-07,2023-08-12,2,1585.69,South,0
2859,2022-12-29,2023-06-03,4,2233.83,West,0
2860,2022-01-21,2023-02-17,2,4488.57,West,1
2861,2022-07-15,2023-12-17,2,4754.55,West,1
2862,2022-06-27,2023-05-27,2,3622.2,East,1
2863,2022-01-07,2023-03-05,3,1934.32,South,0
2864,2022-03-11,2023-12-15,2,4118.28,East,0
2865,2022-05-07,2023-07-01,3,226.75,West,0
2866,2022-06-09,2023-05-05,3,603.45,North,0
2867,2022-09-05,2023-06-28,3,3340.73,North,0
2868,2022-07-22,2023-02-08,3,1527.12,East,0
2869,2022-05-28,2023-09-17,4,4761.79,North,0
2870,2022-05-23,2023-01-03,6,2236.7,South,0
2871,2022-07-18,2023-03-05,2,2203.89,North,0
2872,2022-06-03,2023-01-29,3,3422.59,North,1
2873,2022-05-22,2023-01-11,5,3861.09,West,0
2874,2022-11-09,2023-04-07,1,2430.24,South,0
2875,2022-06-14,2023-12-24,4,1148.6,South,0
2876,2022-11-10,2023-07-22,3,3889.21,North,0
2877,2022-01-21,2023-01-21,6,1669.72,West,0
2878,2022-03-23,2023-02-08,3,958.04,North,0
2879,2022-03-10,2023-08-11,1,3195.04,North,0
2880,2022-05-11,2023-04-12,4,543.22,East,0
2881,2022-03-28,2023-02-15,3,4859.63,West,0
2882,2022-08-06,2023-03-07,2,3198.75,East,1
2883,2022-11-01,2023-04-01,4,4930.89,North,0
2884,2022-12-11,2023-06-13,6,1760.58,North,0
2885,2022-12-07,2023-04-21,3,4858.91,West,0
2886,2022-06-10,2023-12-04,6,813.26,South,0
2887,2022-06-27,2023-05-03,5,299.4,North,0
2888,2022-04-27,2023-07-12,2,261.62,North,0
2889,2022-07-15,2023-04-09,4,2377.86,East,1
2890,2022-11-23,2023-10-18,1,506.72,East,0
2891,2022-03-27,2023-06-08,4,2609.62,West,0
2892,2022-10-16,2023-04-13,1,1704.75,East,0
2893,2022-03-22,2023-10-08,2,1744.58,South,0
2894,2022-06-01,2023-02-12,5,3214.48,North,1
2895,2022-03-02,2023-03-25,1,899.18,East,0
2896,2022-03-02,2023-07-10,4,3856.11,South,0
2897,2022-12-20,2023-02-20,1,2951.95,North,1
2898,2022-01-28,2023-07-29,3,4583.23,North,1
2899,2022-02-12,2023-05-06,2,1887.72,South,0
2900,2022-06-18,2023-03-10,4,4915.3,North,0
2901,2022-03-27,2023-09-22,3,2921.56,South,1
2902,2022-06-26,2023-09-15,5,4869.67,South,1
2903,2022-01-17,2023-07-07,6,232.6,East,0
2904,2022-04-08,2023-08-18,4,3667.08,West,0
2905,2022-07-17,2023-07-08,5,4101.45,South,0
2906,2022-04-08,2023-01-10,7,360.55,East,0
2907,2022-03-06,2023-04-24,2,2936.95,North,0
2908,2022-11-26,2023-03-17,4,4029.52,East,0
2909,2022-12-07,2023-06-13,6,2849.09,South,0
2910,2022-01-05,2023-03-26,3,412.69,East,0
2911,2022-01-02,2023-02-18,7,3497.89,West,0
2912,2022-01-22,2023-11-22,6,396.92,North,0
2913,2022-04-22,2023-06-26,3,4105.6,East,1
2914,2022-02-26,2023-08-06,1,310.87,North,1
2915,2022-03-07,2023-07-08,2,773.25,South,1
2916,2022-11-26,2023-12-12,4,1448.03,West,0
2917,2022-04-08,2023-08-18,4,3203.49,West,0
2918,2022-05-24,2023-09-12,5,4884.16,East,1
2919,2022-05-05,2023-08-24,4,677.33,North,1
2920,2022-06-16,2023-01-26,4,799.27,North,1
2921,2022-03-27,2023-03-13,2,1907.46,East,0
2922,2022-03-17,2023-09-18,6,4197.47,East,0
2923,2022-12-10,2023-09-11,1,2389.43,East,1
2924,2022-10-21,2023-09-28,1,1675.89,East,1
2925,2022-02-28,2023-05-03,7,2849.9,West,1
2926,2022-05-18,2023-05-24,3,1376.56,East,0
2927,2022-04-09,2023-09-14,3,2065.68,North,0
2928,2022-07-11,2023-05-24,1,1729.77,South,0
2929,2022-08-31,2023-09-16,2,4040.29,North,1
2930,2022-11-15,2023-02-16,1,4628.85,East,1
2931,2022-02-18,2023-12-17,1,3821.9,West,0
2932,2022-02-01,2023-01-13,2,2251.51,East,0
2933,2022-10-04,2023-07-27,3,2571.24,South,0
2934,2022-01-20,2023-11-07,2,712.86,East,0
2935,2022-06-03,2023-08-23,7,3759.64,South,0
2936,2022-03-09,2023-05-29,4,3022.73,East,1
2937,2022-08-02,2023-11-18,4,4521.96,West,1
2938,2022-05-23,2023-06-04,3,1082.99,North,0
2939,2022-08-20,2023-06-15,4,3822.66,South,0
2940,2022-08-01,2023-03-31,4,3454.89,North,0
2941,2022-03-20,2023-07-05,7,1402.64,East,0
2942,2022-08-02,2023-11-14,4,3370.16,North,1
2943,2022-04-26,2023-12-24,4,4629.43,West,1
2944,2022-04-02,2023-06-23,1,4600.34,West,0
2945,2022-09-27,2023-08-05,1,3626.17,North,0
2946,2022-06-17,2023-09-21,1,335.56,North,0
2947,2022-02-27,2023-04-07,5,4374.1,West,0
2948,2022-10-11,2023-04-27,6,3323.12,South,0
2949,2022-01-26,2023-07-18,3,1621.13,South,0
2950,2022-03-07,2023-11-16,6,1017.53,West,1
2951,2022-09-05,2023-01-21,7,669.4,West,0
2952,2022-09-11,2023-07-19,2,346.16,South,1
2953,2022-02-13,2023-12-07,3,3795.11,North,0
2954,2022-04-07,2023-09-05,3,1255.63,North,1
2955,2022-02-11,2023-10-03,2,218.84,East,1
2956,2022-08-15,2023-09-21,2,2046.63,South,0
2957,2022-09-19,2023-02-27,1,2464.77,West,0
2958,2022-06-16,2023-10-29,2,929.23,East,1
2959,2022-10-06,2023-01-31,4,315.84,North,0
2960,2022-03-30,2023-09-06,1,1026.71,South,0
2961,2022-06-27,2023-04-03,5,3427.6,East,1
2962,2022-07-16,2023-09-22,3,502.99,North,0
2963,2022-11-03,2023-09-28,3,2819.68,West,0
2964,2022-09-24,2023-04-04,3,817.42,North,0
2965,2022-09-25,2023-06-03,4,1058.88,North,0
2966,2022-03-15,2023-10-12,0,2026.08,South,0
2967,2022-01-08,2023-03-21,4,594.04,West,0
2968,2022-10-24,2023-10-19,6,948.7,South,1
2969,2022-06-13,2023-03-25,4,1809.87,West,0
2970,2022-03-26,2023-12-31,1,1715.38,East,0
2971,2022-03-13,2023-02-06,3,3771.43,North,0
2972,2022-02-24,2023-12-08,0,466.43,South,1
2973,2022-02-16,2023-11-23,5,4316.21,West,0
2974,2022-08-26,2023-08-20,3,4099.54,South,1
2975,2022-04-14,2023-04-03,2,3853.36,North,0
2976,2022-07-29,2023-12-02,4,1615.92,North,0
2977,2022-02-11,2023-04-12,4,4132.12,East,0
2978,2022-11-12,2023-06-15,6,995.73,West,0
2979,2022-09-25,2023-06-08,3,709.61,West,0
2980,2022-09-20,2023-01-14,2,320.29,East,1
2981,2022-12-02,2023-08-13,0,4702.62,East,1
2982,2022-12-31,2023-03-14,3,1609.25,West,0
2983,2022-09-16,2023-09-06,3,4596.33,West,0
2984,2022-10-10,2023-04-01,4,1435.81,South,1
2985,2022-04-24,2023-08-04,3,4547.07,West,0
2986,2022-12-29,2023-03-31,4,4529.25,South,0
2987,2022-02-09,2023-01-29,1,4626.01,South,0
2988,2022-08-08,2023-11-01,0,2531.15,South,0
2989,2022-05-09,2023-08-08,3,4343.14,South,0
2990,2022-01-08,2023-11-24,2,4758.75,North,0
2991,2022-04-11,2023-08-03,3,1690.62,East,0
2992,2022-06-25,2023-08-09,2,2152.48,East,1
2993,2022-04-17,2023-02-11,3,3624.28,West,0
2994,2022-04-11,2023-05-15,3,1571.76,East,0
2995,2022-09-17,2023-02-11,0,3793.67,East,0
2996,2022-09-03,2023-06-13,1,462.07,North,1
2997,2022-10-02,2023-12-27,2,2665.14,South,0
2998,2022-02-01,2023-10-10,4,699.34,South,0
2999,2022-05-17,2023-02-27,3,1537.29,South,0
